step,active_vehicles,waiting_time,halting,speed,reward
534,923,9681.0,96,6.945000877476092,-155.24459732215882
535,923,9777.0,96,6.945000428451262,-156.20459110517677
536,922,9873.0,96,6.945000370513937,-157.1645987378456
537,921,9969.0,96,6.945,-158.12459278876136
538,920,10065.0,96,6.945000368924674,-159.08460704635178
539,920,10161.0,96,6.945000894016769,-160.04460989522983
540,920,10257.0,96,6.945000956841724,-161.00460087544388
541,920,10353.0,96,6.945,-161.9645813771809
542,920,10449.0,96,6.945,-162.9246
543,920,10545.0,96,6.945000380014044,-163.88460725815983
544,920,10641.0,96,6.945,-164.84459260386268
545,920,10737.0,96,6.9450003574150445,-165.804606826517
546,920,10833.0,96,6.945,-166.76459304370246
547,920,10929.0,96,6.945,-167.7246
548,920,11025.0,96,6.945,-168.6846
549,920,11121.0,96,6.945,-169.64460000000003
550,920,11217.0,96,6.945,-170.6046
551,920,11313.0,96,6.945,-171.56459999999998
552,920,11409.0,96,6.945,-172.52460000000002
553,920,11505.0,96,6.945,-173.4846
554,920,11601.0,96,6.945,-174.4446
555,920,11697.0,96,6.945,-175.40460000000002
556,919,11793.0,96,6.945,-176.3646
557,919,11889.0,96,6.945,-177.32460000000003
558,919,11985.0,96,6.945,-178.2846
559,919,12081.0,96,6.945,-179.2446
560,919,12177.0,96,6.945,-180.2046
561,919,12273.0,96,6.945,-181.1646
562,919,12369.0,96,6.945,-182.12460000000002
563,919,12465.0,96,6.945,-183.08459999999997
564,919,12561.0,96,6.945,-184.0446
565,919,12657.0,96,6.945,-185.00459999999998
566,919,12753.0,96,6.945,-185.96460000000002
567,919,12849.0,96,6.945,-186.9246
568,919,12945.0,96,6.945,-187.8846
569,919,13041.0,96,6.945000361044625,-188.84460689584225
570,919,13137.0,96,6.945,-189.80459297306066
571,919,13233.0,96,6.945,-190.76459999999997
572,919,13329.0,96,6.945000421473129,-191.7246080500347
573,919,13425.0,96,6.945000410994135,-192.68459964683674
574,919,13521.0,96,6.945000416020211,-193.64459994678626
575,919,13617.0,96,6.945,-194.60459190308188
576,919,13713.0,96,6.945000430506488,-195.56460822257367
577,919,13809.0,96,6.945,-196.52459162113834
578,919,13905.0,96,6.945,-197.4846
579,919,14001.0,96,6.94500050560924,-198.4446096570582
580,919,14097.0,96,6.945000671879606,-199.404602992341
581,919,14193.0,96,6.945,-200.36458692334162
582,919,14289.0,96,6.945,-201.3246
583,919,14385.0,96,6.945,-202.2846
584,919,14481.0,96,6.945,-203.2446
585,919,14577.0,96,6.945,-204.20459999999997
586,919,14673.0,96,6.945,-205.1646
587,919,14769.0,96,6.945,-206.1246
588,919,14865.0,96,6.945,-207.0846
589,919,14961.0,96,6.945,-208.0446
590,919,15057.0,96,6.945,-209.00459999999998
591,919,15153.0,96,6.945,-209.96460000000002
592,919,15249.0,96,6.945,-210.9246
593,919,15345.0,96,6.945,-211.8846
594,919,15441.0,96,6.945,-212.8446
595,919,15537.0,96,6.945,-213.8046
596,919,15633.0,96,6.945,-214.76459999999997
597,919,15729.0,96,6.945,-215.7246
598,919,15825.0,96,6.945,-216.6846
599,919,15921.0,96,6.945,-217.6446
600,919,16017.0,96,6.945,-218.6046
601,919,16113.0,96,6.945,-219.56459999999998
602,919,16209.0,96,6.945,-220.52460000000002
603,919,16305.0,96,6.945,-221.4846
604,919,16401.0,96,6.945,-222.44459999999998
605,919,16497.0,96,6.945,-223.4046
606,919,16593.0,96,6.945,-224.3646
607,919,16689.0,96,6.945,-225.3246
608,919,16785.0,96,6.945,-226.2846
609,919,16881.0,96,6.945,-227.2446
610,919,16977.0,96,6.945,-228.2046
611,919,17073.0,96,6.945,-229.1646
612,919,17169.0,96,6.945,-230.1246
613,919,17265.0,96,6.945,-231.0846
614,919,17361.0,96,6.945,-232.0446
615,919,17457.0,96,6.945,-233.00459999999998
616,919,17553.0,96,6.945,-233.96460000000002
617,919,17649.0,96,6.945,-234.9246
618,919,17745.0,96,6.945,-235.8846
619,919,17841.0,96,6.945,-236.8446
620,919,17937.0,96,6.945,-237.8046
621,919,18033.0,96,6.945,-238.76459999999997
622,919,18129.0,96,6.945,-239.7246
623,918,18225.0,96,6.945,-240.6846
624,918,18321.0,96,6.945,-241.6446
625,918,18417.0,96,6.945,-242.6046
626,917,18513.0,96,6.945,-243.56459999999998
627,917,18609.0,96,6.945,-244.5246
628,917,18705.0,96,6.945,-245.4846
629,917,18801.0,96,6.945,-246.44459999999998
630,917,18897.0,96,6.945,-247.4046
631,917,18993.0,96,6.945,-248.3646
632,917,19089.0,96,6.945,-249.32459999999998
633,917,19185.0,96,6.945,-250.28459999999998
634,917,19281.0,96,6.945,-251.2446
635,917,19377.0,96,6.945,-252.20459999999997
636,917,19473.0,97,5.20875,-254.5112
637,917,19269.0,96,5.21556219649465,-252.16856636186805
638,917,19066.0,95,5.215470641054712,-249.3796029281511
639,917,18863.0,95,5.215941781338563,-247.43444628819117
640,917,18659.0,94,5.2178036837204385,-244.79541094244175
641,917,18447.0,92,6.950454698567268,-240.67417296306826
642,917,18239.0,90,6.958490158744841,-237.75982819238965
643,917,18031.0,89,6.9651998743216375,-235.16432027867398
644,917,17824.0,88,6.964840189474085,-232.33423975059605
645,917,17912.0,88,6.968590712530016,-233.2987163543197
646,917,17703.0,87,6.963030676072747,-230.56421331342915
647,916,17494.0,87,6.965133610501756,-228.64458598444827
648,916,17285.0,87,6.9620799525571115,-226.1600277790899
649,916,17076.0,86,6.965289523575099,-224.0151060221898
650,916,16867.0,86,6.964741398524544,-221.7346327818684
651,916,16954.0,87,6.9644735671476035,-223.0605080573562
652,916,16743.0,86,6.964460568207432,-220.63585099453155
653,916,16534.0,86,6.966049810371086,-218.5080845275395
654,916,16326.0,86,6.963775995881203,-216.38033734521704
655,916,16118.0,86,6.9660799118214864,-214.45095389737645
656,916,16204.0,86,6.963085581676915,-215.20981600257434
657,916,15995.0,86,6.965081875579376,-213.1472697045353
658,916,15786.0,86,6.964279910756087,-211.03140968475532
659,916,15578.0,85,6.965686969355232,-208.49499708609034
660,916,15370.0,85,6.963380492828946,-206.34990057521628
661,916,15162.0,84,6.967654834330972,-204.01473432433502
662,916,14955.0,84,6.962298318877778,-201.33966028710796
663,916,14748.0,84,6.965321466132449,-199.696530550844
664,916,14832.0,84,6.966437133295415,-200.50779056440126
665,916,14626.0,85,6.963504292619192,-198.71844521703773
666,916,14418.0,84,6.966529838418839,-196.5418202681153
667,916,14211.0,84,6.964544701345668,-194.3598253079586
668,916,14006.0,84,6.964791144377679,-192.3541519870071
669,915,13798.0,83,6.964269214987645,-189.61061217741508
670,914,13882.0,84,6.965353931462435,-191.1438316807048
671,913,13674.0,83,6.9666940471867465,-188.42528424197366
672,913,13466.0,83,6.964047970021403,-186.39646890267557
673,913,13258.0,83,6.966574946779845,-184.14556872745666
674,913,13051.0,83,6.966544824479057,-182.18596136397935
675,913,12845.0,83,6.967218974694032,-180.13141170281918
676,913,12929.0,84,6.964121222131129,-181.25281942941191
677,913,12724.0,84,6.963821967533622,-179.2549720402066
678,913,12517.0,83,6.963880917963495,-176.6907656169252
679,913,12310.0,82,6.965921533872096,-174.434251005324
680,913,12393.0,83,6.961447236940421,-175.2181358575769
681,913,12477.0,84,6.966072890843888,-177.01843356748464
682,913,12562.0,85,6.963816849307295,-178.2322550951155
683,913,12648.0,86,6.963917614514319,-179.6590810006549
684,913,12734.0,86,6.961845838014878,-180.32974138335337
685,913,12820.0,86,6.959596752712279,-181.3180488821375
686,913,12908.0,89,6.956717427616379,-183.7112962368319
687,913,12998.0,90,6.954379659825301,-185.25133755330285
688,913,13087.0,90,6.954465697538624,-186.18040390808972
689,913,13175.0,89,6.95310923720898,-186.50835282229224
690,913,13267.0,92,6.949350542124664,-189.02510684646614
691,913,13358.0,92,6.950474130645657,-190.0399045670687
692,913,13450.0,92,6.949080481085618,-190.90592018339453
693,913,13319.0,92,6.949133689523254,-189.62621953544433
694,913,13188.0,92,6.952268544521916,-188.38880814093375
695,913,13057.0,91,6.95053809339396,-186.40746374040177
696,913,13148.0,91,6.9576693322439604,-187.44891411986566
697,912,13016.0,91,6.971851891564388,-186.39066495458349
698,912,12885.0,91,6.964327044374084,-184.72032083109087
699,912,12754.0,90,6.979292267228472,-183.1411326726049
700,910,12622.0,89,6.997722443311028,-181.4700475166835
701,910,12489.0,88,6.997814469855551,-179.66072025352742
702,910,12355.0,87,7.0064260146233845,-177.3202167939441
703,910,12221.0,86,7.015078953262117,-175.45235763019838
704,910,12086.0,85,7.017651449024178,-173.4515219705604
705,910,12171.0,85,7.016091876638287,-174.16867374305758
706,910,12036.0,84,7.017817339865321,-172.68349607936963
707,908,11900.0,84,7.013808412149169,-171.0290112110925
708,908,11765.0,84,7.016754853165655,-169.75561519305495
709,908,11850.0,85,7.017242595324149,-171.0724316694506
710,908,11715.0,84,7.008550711821602,-168.88831694552067
711,908,11579.0,83,7.012036774665809,-167.11295894071628
712,908,11443.0,82,7.017280753946972,-165.40974503858112
713,908,11307.0,82,7.014475940421548,-163.91338536731678
714,908,11390.0,83,7.016293678278348,-165.38895621174848
715,908,11254.0,83,7.014813701412727,-164.09872435449904
716,908,11117.0,82,7.020088156735536,-162.25340149245346
717,908,10981.0,82,7.027662571629321,-161.09953562167678
718,908,10845.0,82,7.01970148006434,-159.4486384083768
719,908,10708.0,81,7.020071989177827,-157.82434759201476
720,908,10571.0,82,5.2830153794248735,-157.62123367340178
721,908,10136.0,80,7.042044458193068,-151.35048781316667
722,908,9700.0,78,7.038576869280459,-146.09041051987242
723,908,9481.0,79,7.07868433927079,-144.26092493734973
724,908,9242.0,77,7.09910685194095,-141.14455002604845
725,908,8783.0,74,7.102317962730132,-134.8140323571318
726,908,8325.0,74,7.096890907190044,-130.2607374166542
727,908,7873.0,74,7.096567191546166,-125.65852562053551
728,908,7202.0,71,7.086114471891298,-116.96823851082755
729,908,6964.0,71,7.08741172541597,-114.60492018642007
730,908,6508.0,69,7.091738010692947,-109.44323081280261
731,908,6348.0,69,7.099764666520747,-106.90903122925745
732,908,5892.0,68,7.0785480390810775,-102.02557765747545
733,908,5949.0,70,7.074431089297068,-104.4528942425484
734,908,5783.0,69,7.0804515211427335,-101.85503703481848
735,908,5845.0,70,7.09374723714584,-103.29855907217853
736,908,5895.0,69,7.08199438728448,-102.77772583799756
737,908,5946.0,70,7.051341381668537,-103.58625992462905
738,908,6001.0,71,7.037257029032881,-105.05044379893592
739,908,6068.0,73,7.0325132000786725,-106.73219284301211
740,908,6125.0,73,7.019646939593057,-107.49027360645968
741,908,6182.0,74,6.999604483331588,-108.18516369138743
742,908,6239.0,72,6.993805114995204,-107.92404579111732
743,908,6298.0,73,6.992998925856668,-109.41270566902939
744,908,6358.0,74,6.9923221382776894,-110.54164757158726
745,907,6432.0,76,6.987145557926465,-112.21410362948092
746,907,6493.0,74,6.984482951874069,-111.65374797318643
747,907,6555.0,74,6.981721663063013,-112.11384469165856
748,906,6619.0,75,6.977923713669556,-113.4417522754523
749,906,6683.0,76,6.974792001009592,-114.93143518050793
750,906,6747.0,75,6.97462592769998,-115.12733776188657
751,906,6814.0,77,6.971257716295833,-116.72099951994153
752,905,6881.0,78,6.968687086485508,-117.94752741057836
753,905,6957.0,79,6.969672789071377,-119.22111623046564
754,905,6735.0,81,6.966944209744705,-117.96709197178083
755,905,6800.0,79,10.440255811318462,-114.86755317746187
756,905,6879.0,80,10.440087540599633,-115.99879048516081
757,905,6949.0,81,6.966134002254417,-120.26142468190298
758,905,6739.0,80,10.446279046208693,-114.7950441500895
759,904,6520.0,79,10.46720326370915,-112.12662767419107
760,904,6300.0,78,6.991150905137754,-112.27915866870924
761,904,6091.0,77,10.464750528277031,-106.65000130313938
762,904,5873.0,77,10.468273053059313,-104.20800685256287
763,904,5655.0,78,6.994759015567641,-105.57531483205833
764,904,5437.0,76,10.470831510058112,-99.3050241627917
765,903,5216.0,76,10.464652792497896,-97.29579902519103
766,903,5281.0,76,6.99486127991412,-100.80174139226094
767,903,5073.0,77,6.996006791079533,-99.41027328933495
768,903,4865.0,77,6.990054658911459,-96.93544497674372
769,903,4657.0,77,6.992933777314919,-94.95858027971008
770,903,4451.0,79,6.992737423901211,-94.12334389987923
771,903,4531.0,80,6.982087565071881,-95.04368061909841
772,903,4612.0,81,6.9831856710898,-96.78392402170613
773,903,4690.0,81,6.979079582380869,-97.45512584696448
774,903,4772.0,82,6.972294663740649,-98.84983471442195
775,903,4856.0,84,6.96633898083291,-100.65617538739403
776,903,4941.0,85,6.963395828996027,-102.02456933100308
777,903,5028.0,87,6.9585024388445245,-103.7000070818688
778,903,5116.0,88,6.958817933240492,-105.45295964390125
779,903,5205.0,91,6.954004876188948,-107.91401435390145
780,903,5295.0,91,6.952654327481091,-108.85849751171351
781,903,5387.0,93,6.95292472226359,-110.82100128395359
782,903,5478.0,92,6.951500026577149,-111.19083432321989
783,903,5571.0,93,6.948227134908324,-112.57835664264927
784,903,5665.0,94,6.948272287197163,-114.08577345107136
785,903,5757.0,94,6.946678268030002,-114.97250117661704
786,903,5850.0,94,6.946391809461121,-115.92870810316265
787,902,5945.0,95,6.94589131515497,-117.37450452165797
788,902,6041.0,96,6.945369985124131,-118.83423640240608
789,901,6137.0,96,6.945330597589329,-119.80371252364952
790,901,6233.0,96,6.945163855876448,-120.76128619137855
791,901,6329.0,96,6.945115026294388,-121.72360869449469
792,901,6425.0,96,6.945066769553602,-122.6836348907694
793,900,6521.0,96,6.94502506886991,-123.643778872016
794,900,6617.0,96,6.9450155510951745,-124.60440904096546
795,900,6713.0,96,6.945010791712961,-125.56450343119181
796,899,6809.0,96,6.945007499182006,-126.52453318973551
797,899,6905.0,96,6.94500482767217,-127.48454624874556
798,899,7001.0,96,6.945,-128.4445060399821
799,899,7097.0,96,6.945000367966408,-129.40460702804882
800,899,7193.0,96,6.945,-130.3645928383434
801,898,7289.0,96,6.945,-131.3246
802,898,7385.0,96,6.945,-132.2846
803,898,7481.0,96,6.945,-133.2446
804,898,7577.0,96,6.945,-134.2046
805,897,7673.0,96,6.945,-135.1646
806,897,7769.0,96,6.945,-136.1246
807,896,7865.0,96,6.945,-137.08460000000002
808,896,7961.0,96,6.945,-138.0446
809,896,8057.0,96,6.945,-139.00459999999998
810,896,8153.0,96,6.945,-139.96460000000002
811,896,8249.0,96,6.945,-140.9246
812,896,8345.0,96,6.945,-141.8846
813,896,8441.0,96,6.945,-142.8446
814,896,8460.0,95,6.952023824528283,-142.72270188422942
815,896,8480.0,94,6.952925374400486,-142.2839517886146
816,896,8500.0,94,6.952226046237487,-142.44801457054365
817,896,8520.0,93,6.9498826139517895,-142.0896398988129
818,896,8540.0,93,6.9524248179483426,-142.3904040620642
819,896,8562.0,93,6.952543742377033,-142.56791328637445
820,896,8584.0,92,6.952649685587609,-142.28917795719684
821,896,8606.0,92,6.951258451680154,-142.472479598537
822,896,8627.0,91,6.950846600657447,-142.19512448791497
823,896,8648.0,91,6.952654309300696,-142.45169996169633
824,896,8660.0,90,6.951118968655569,-141.84532500363733
825,896,8672.0,89,6.9564902073471035,-141.47830664331013
826,896,8753.0,88,6.96617616073102,-142.05444247540106
827,896,8765.0,87,6.9621349531208345,-141.37955988783813
828,896,8777.0,86,6.967061697885683,-141.05577771462248
829,896,8790.0,87,6.967651049470417,-141.48749453993506
830,896,8803.0,87,6.962162983541781,-141.673854841997
831,896,8815.0,85,6.962974431708094,-140.8228143962516
832,896,8825.0,83,6.9625618745692766,-139.8864491178379
833,896,8837.0,84,6.967183617054472,-140.76341625776914
834,896,8917.0,85,6.962689445752751,-141.86347058565565
835,896,8926.0,83,6.962953747665401,-140.91321850389068
836,896,8940.0,83,6.960043588457275,-140.9909899154485
837,896,8951.0,83,6.962812326344872,-141.20615083326288
838,896,9031.0,84,6.9651192658532715,-142.49463059038834
839,896,9044.0,84,6.962911863320112,-142.54278052391945
840,895,9059.0,83,6.964655649270086,-142.41228186447083
841,895,9068.0,81,6.963808563168524,-141.44971735435996
842,895,9082.0,82,6.963125209548531,-141.96189986652007
843,895,9160.0,80,6.963915951831265,-141.744450745834
844,895,9174.0,81,6.962915973687524,-142.3768323027191
845,895,9187.0,80,6.963895647872153,-141.88616275174712
846,894,9201.0,80,6.963302263599088,-142.14747765548125
847,894,9281.0,80,6.962478599752829,-143.07351372439712
848,894,9294.0,80,6.964253464046751,-143.1065993672125
849,893,9305.0,80,6.963317069195229,-143.3162070035157
850,893,9319.0,80,6.961544466070322,-143.31918954087868
851,893,9332.0,79,6.961954348150182,-143.1063803319206
852,893,9345.0,79,6.963040454400614,-143.25251432855458
853,893,9359.0,80,6.964305395605525,-143.75446778077975
854,893,9437.0,80,6.96408499015089,-144.3815489844643
855,893,9516.0,80,6.962548144647565,-145.4058756254093
856,893,9596.0,80,6.9639097486710035,-146.26848964459975
857,892,9677.0,81,6.961531568682709,-147.50457140107596
858,892,9761.0,84,6.961629757111295,-149.900282024329
859,892,9843.0,84,6.962696701653318,-150.62259021310552
860,892,9927.0,85,6.959043703076958,-151.82665033205922
861,892,10011.0,85,6.959268234623655,-152.8956832553969
862,892,10097.0,86,6.959325076368284,-154.25256015434854
863,892,10183.0,86,6.959624412327644,-155.11737191686086
864,892,10269.0,86,6.956203022022375,-155.899799862677
865,892,10356.0,87,6.956810199587595,-157.35265717401876
866,892,10444.0,88,6.955636522435572,-158.69586459304765
867,892,10533.0,89,6.954689140018045,-159.94120141665303
868,892,10622.0,89,6.954757140882594,-161.00542053017858
869,892,10712.0,91,6.953843932635463,-163.0504207103902
870,892,10803.0,91,6.950213629332218,-163.89055643124806
871,892,10893.0,91,6.950096221618313,-164.86080231641648
872,892,10983.0,91,6.949455222109938,-165.75065700250633
873,892,11075.0,92,6.949664661472146,-167.1901578391089
874,892,11169.0,94,6.947013180218988,-169.07059099655154
875,892,11262.0,94,6.946581654664071,-170.04553687374036
876,892,11356.0,95,6.946070382180528,-171.48412476946945
877,892,11450.0,95,6.945939905355841,-172.4317992241733
878,892,11546.0,96,6.9454646158644175,-173.8850835487072
879,892,11642.0,96,6.945303525554955,-174.85134240627383
880,892,11738.0,96,6.945089759055684,-175.81039894422395
881,892,11834.0,96,6.945077975239631,-176.77434239382427
882,892,11930.0,96,6.945048871090653,-177.73401520438875
883,892,12026.0,96,6.945028441817442,-178.69419182492464
884,892,12122.0,96,6.945014635132516,-179.65432590346083
885,892,12218.0,96,6.94500560168692,-180.61442212299573
886,892,12314.0,96,6.945005573906994,-181.57459743837762
887,892,12410.0,96,6.945001609803988,-182.53452226053986
888,892,12506.0,96,6.9450004467662385,-183.49457720184563
889,891,12602.0,96,6.945000432051348,-184.45459955675892
890,891,12698.0,96,6.945,-185.41459159107103
891,891,12794.0,96,6.945000396600207,-186.37460757495768
892,891,12890.0,96,6.945,-187.33459228104948
893,890,12986.0,96,6.9450003751192995,-188.29460716466969
894,890,13082.0,96,6.945,-189.25459269912812
895,890,13178.0,96,6.945,-190.2146
896,890,13274.0,96,6.945000468632772,-191.1746089507954
897,889,13370.0,96,6.945000364518084,-192.13459784127963
898,889,13466.0,96,6.945,-193.09459290545743
899,889,13562.0,96,6.945000382360316,-194.05460730297392
